timestamp,robot,solver,op,batch,n_dof,backend,t_med_ms,t_p95_ms,rel_err_max,peak_gpu_pct,avg_gpu_pct,peak_vram_mb,note
2026-08-18T03:45:18,fetch,pyroffi_jax,CRBA,64,7,gpu,0.7655,0.7681,2.059e-07,0.0,0.0,18801.0,
2026-08-18T03:45:18,fetch,pyroffi_jax,ID,256,7,gpu,0.4256,0.4304,0.0001424,26.0,23.2,18801.0,
2026-08-18T03:45:18,fetch,pyroffi_jax,FD,256,7,gpu,0.8143,0.821,5.344e-05,25.0,5.6,18801.0,
2026-08-18T03:45:18,fetch,pyroffi_jax,CRBA,256,7,gpu,0.9238,0.9427,2.807e-07,0.0,0.0,18801.0,
2026-08-18T03:45:18,fetch,pyroffi_jax,ID,1024,7,gpu,0.4669,0.4794,0.0002361,1.0,0.7,18801.0,
2026-08-18T03:45:18,fetch,pyroffi_jax,FD,1024,7,gpu,0.8895,0.8928,4.069e-05,6.0,1.4,18803.0,
2026-08-18T03:45:18,fetch,pyroffi_jax,CRBA,1024,7,gpu,0.7331,0.7416,2.037e-07,0.0,0.0,18803.0,
2026-08-18T03:45:18,fetch,pyroffi_jax,ID,4096,7,gpu,0.6168,0.6325,0.0001517,0.0,0.0,18803.0,
2026-08-18T03:45:18,fetch,pyroffi_jax,FD,4096,7,gpu,1.3071,1.3131,4.038e-05,13.0,4.4,18803.0,
2026-08-18T03:45:18,fetch,pyroffi_jax,CRBA,4096,7,gpu,1.0089,1.0213,2.949e-07,1.0,0.2,18805.0,
2026-08-18T03:46:14,fetch,pyroffi_grid,ID,1,7,gpu,0.111,0.125,1.288e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,FD,1,7,gpu,0.1414,0.1606,1.106e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,CRBA,1,7,gpu,0.1938,0.1995,1.636e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,MINV,1,7,gpu,0.099,0.1055,4.938e-08,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,IDdu,1,7,gpu,0.1326,0.1434,,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,FDdu,1,7,gpu,0.1764,0.1855,,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,ID,16,7,gpu,0.119,0.1466,1.426e-07,4.0,2.7,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,FD,16,7,gpu,0.1398,0.1534,1.207e-07,4.0,4.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,CRBA,16,7,gpu,0.1864,0.1936,1.476e-07,4.0,4.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,MINV,16,7,gpu,0.1024,0.1088,1.822e-07,4.0,4.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,IDdu,16,7,gpu,0.1403,0.1545,,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,FDdu,16,7,gpu,0.18,0.1963,,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,ID,64,7,gpu,0.1214,0.1316,1.455e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,FD,64,7,gpu,0.1437,0.148,2.584e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,CRBA,64,7,gpu,0.1926,0.199,2.184e-07,2.0,2.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,MINV,64,7,gpu,0.1028,0.1111,2.093e-07,2.0,2.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,IDdu,64,7,gpu,0.1434,0.148,,2.0,2.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,FDdu,64,7,gpu,0.1877,0.196,,2.0,0.5,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,ID,256,7,gpu,0.1303,0.1327,2.028e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,FD,256,7,gpu,0.2001,0.2065,8.171e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,CRBA,256,7,gpu,0.2388,0.2434,2.396e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,MINV,256,7,gpu,0.1306,0.1566,7.559e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,IDdu,256,7,gpu,0.1671,0.1745,,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,FDdu,256,7,gpu,0.2261,0.2537,,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,ID,1024,7,gpu,0.2338,0.2468,2.366e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,FD,1024,7,gpu,0.4208,0.4217,6.504e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,CRBA,1024,7,gpu,0.6932,0.694,2.605e-07,0.0,0.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,MINV,1024,7,gpu,0.2518,0.2549,8.134e-07,19.0,7.6,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,IDdu,1024,7,gpu,0.3417,0.3489,,19.0,19.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,FDdu,1024,7,gpu,0.5529,0.5579,,19.0,19.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,ID,4096,7,gpu,0.6062,0.6107,2.171e-07,19.0,15.8,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,FD,4096,7,gpu,1.2129,1.2336,4.559e-07,15.0,15.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,CRBA,4096,7,gpu,2.4686,2.4761,2.846e-07,15.0,15.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,MINV,4096,7,gpu,0.7129,0.7174,1.087e-06,26.0,26.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,IDdu,4096,7,gpu,1.0054,1.0084,,26.0,26.0,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:46:14,fetch,pyroffi_grid,FDdu,4096,7,gpu,1.8142,1.8536,,28.0,27.4,18777.0,pyroffi CUDA path (GRiD codegen via JAX FFI)
2026-08-18T03:49:04,fetch,grid_rbd,ID,1,7,gpu,0.1212,0.1412,1.288e-07,3.0,3.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,FD,1,7,gpu,0.1514,0.1549,1.316e-07,2.0,2.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,CRBA,1,7,gpu,0.0944,0.1021,1.636e-07,2.0,2.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,MINV,1,7,gpu,0.112,0.1357,5.436e-08,2.0,2.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,IDdu,1,7,gpu,0.1581,0.1607,,2.0,2.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,FDdu,1,7,gpu,0.1924,0.1985,,2.0,2.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,ID,16,7,gpu,0.1321,0.1341,1.426e-07,3.0,3.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,FD,16,7,gpu,0.1551,0.1635,1.124e-07,3.0,3.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,CRBA,16,7,gpu,0.0978,0.1052,2.324e-07,3.0,3.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,MINV,16,7,gpu,0.1049,0.1124,1.822e-07,3.0,3.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,IDdu,16,7,gpu,0.1433,0.155,,2.0,2.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,FDdu,16,7,gpu,0.1953,0.2088,,2.0,2.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,ID,64,7,gpu,0.1357,0.1404,1.455e-07,2.0,2.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,FD,64,7,gpu,0.1523,0.161,2.584e-07,2.0,2.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,CRBA,64,7,gpu,0.1002,0.106,2.059e-07,3.0,2.7,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,MINV,64,7,gpu,0.1048,0.1158,2.498e-07,3.0,3.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,IDdu,64,7,gpu,0.1443,0.1643,,3.0,3.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,FDdu,64,7,gpu,0.195,0.1993,,3.0,3.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,ID,256,7,gpu,0.1496,0.1538,2.028e-07,4.0,4.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,FD,256,7,gpu,0.1756,0.1782,1.674e-06,4.0,4.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,CRBA,256,7,gpu,0.1453,0.1558,2.184e-07,4.0,4.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,MINV,256,7,gpu,0.1331,0.1416,1.631e-06,4.0,4.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,IDdu,256,7,gpu,0.218,0.2239,,0.0,0.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,FDdu,256,7,gpu,0.2386,0.2439,,0.0,0.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,ID,1024,7,gpu,0.2668,0.2755,2.366e-07,0.0,0.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,FD,1024,7,gpu,0.3609,0.3701,8.334e-07,0.0,0.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,CRBA,1024,7,gpu,0.2709,0.2854,2.476e-07,7.0,7.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,MINV,1024,7,gpu,0.2655,0.2702,1.453e-06,7.0,7.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,IDdu,1024,7,gpu,0.4417,0.4507,,7.0,7.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,FDdu,1024,7,gpu,0.58,0.5846,,0.0,0.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,ID,4096,7,gpu,0.6512,0.6631,2.171e-07,0.0,0.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,FD,4096,7,gpu,1.021,1.0327,8.542e-07,0.0,0.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,CRBA,4096,7,gpu,0.7081,0.7142,2.544e-07,29.0,24.2,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,MINV,4096,7,gpu,0.7492,0.7665,1.567e-06,29.0,29.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,IDdu,4096,7,gpu,1.2567,1.2691,,29.0,29.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:04,fetch,grid_rbd,FDdu,4096,7,gpu,1.862,1.8665,,3.0,3.0,19027.0,stock GRiD 0.5.0 jax backend; joint order from handle _meta
2026-08-18T03:49:10,fetch,frax,ID,1,7,gpu,0.1708,0.2079,0.0001647,0.0,0.0,18785.0,
2026-08-18T03:49:10,fetch,frax,FD,1,7,gpu,0.2697,0.2818,0.02065,0.0,0.0,18821.0,
2026-08-18T03:49:10,fetch,frax,CRBA,1,7,gpu,0.1393,0.1448,0.0009494,9.0,9.0,18821.0,
2026-08-18T03:49:10,fetch,frax,ID,16,7,gpu,0.2067,0.2139,0.0003466,0.0,0.0,18821.0,
2026-08-18T03:49:10,fetch,frax,FD,16,7,gpu,0.2981,0.3286,0.188,29.0,29.0,18823.0,
2026-08-18T03:49:10,fetch,frax,CRBA,16,7,gpu,0.1706,0.1801,0.0009561,4.0,2.0,18823.0,
2026-08-18T03:49:10,fetch,frax,ID,64,7,gpu,0.2115,0.2191,0.0007387,0.0,0.0,18823.0,
2026-08-18T03:49:10,fetch,frax,FD,64,7,gpu,0.3113,0.3158,0.151,25.0,25.0,18823.0,
2026-08-18T03:49:10,fetch,frax,CRBA,64,7,gpu,0.1716,0.1782,0.001306,0.0,0.0,18823.0,
2026-08-18T03:49:10,fetch,frax,ID,256,7,gpu,0.2346,0.2427,0.001074,13.0,6.1,18823.0,
2026-08-18T03:49:10,fetch,frax,FD,256,7,gpu,0.3618,0.3623,0.2252,12.0,8.5,18823.0,
2026-08-18T03:49:10,fetch,frax,CRBA,256,7,gpu,0.1862,0.2032,0.001922,0.0,0.0,18823.0,
2026-08-18T03:49:10,fetch,frax,ID,1024,7,gpu,0.2899,0.3131,0.0007654,1.0,0.6,18823.0,
2026-08-18T03:49:10,fetch,frax,FD,1024,7,gpu,0.4357,0.441,0.8589,10.0,10.0,18823.0,
2026-08-18T03:49:10,fetch,frax,CRBA,1024,7,gpu,0.2235,0.2398,0.002185,0.0,0.0,18823.0,
2026-08-18T03:49:10,fetch,frax,ID,4096,7,gpu,0.4737,0.4954,0.001155,36.0,36.0,18825.0,
2026-08-18T03:49:10,fetch,frax,FD,4096,7,gpu,0.741,0.761,0.5489,15.0,15.0,18825.0,
2026-08-18T03:49:10,fetch,frax,CRBA,4096,7,gpu,0.379,0.3867,0.002207,20.0,20.0,18825.0,
2026-08-18T03:49:28,fetch,mjx,ID,1,7,gpu,0.38,0.3921,4.773e-08,1.0,0.1,18777.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:49:28,fetch,mjx,FD,1,7,gpu,0.4889,0.5134,2.379e-06,0.0,0.0,18821.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:49:28,fetch,mjx,CRBA,1,7,gpu,0.2819,0.2968,7.927e-08,1.0,0.2,18823.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:49:28,fetch,mjx,ID,16,7,gpu,0.4205,0.441,3.294e-07,0.0,0.0,18823.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:49:28,fetch,mjx,FD,16,7,gpu,0.5412,0.5613,2.301e-06,0.0,0.0,18823.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:49:28,fetch,mjx,CRBA,16,7,gpu,0.3353,0.3498,5.212e-07,0.0,0.0,18823.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:49:28,fetch,mjx,ID,64,7,gpu,0.3935,0.4016,3.048e-07,0.0,0.0,18825.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:49:28,fetch,mjx,FD,64,7,gpu,0.482,0.4834,2.289e-06,1.0,0.1,18825.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:49:28,fetch,mjx,CRBA,64,7,gpu,0.2761,0.2879,4.976e-07,0.0,0.0,18825.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:49:28,fetch,mjx,ID,256,7,gpu,0.4352,0.4362,5.006e-07,1.0,0.1,18825.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:49:28,fetch,mjx,FD,256,7,gpu,0.5312,0.5404,3.056e-06,1.0,0.1,18825.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:49:28,fetch,mjx,CRBA,256,7,gpu,0.3035,0.322,4.483e-07,1.0,0.2,18825.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:49:28,fetch,mjx,ID,1024,7,gpu,0.5427,0.5545,4.997e-07,0.0,0.0,18827.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:49:28,fetch,mjx,FD,1024,7,gpu,0.6513,0.659,4.642e-06,0.0,0.0,18827.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:49:28,fetch,mjx,CRBA,1024,7,gpu,0.3722,0.3768,5.428e-07,0.0,0.0,18827.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:49:28,fetch,mjx,ID,4096,7,gpu,0.7145,0.7341,4.568e-07,0.0,0.0,18827.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:49:28,fetch,mjx,FD,4096,7,gpu,0.9082,0.9119,5.549e-06,0.0,0.0,18827.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:49:28,fetch,mjx,CRBA,4096,7,gpu,0.5488,0.5603,6.302e-07,0.0,0.0,18827.0,URDF via built-in compiler; ID = mul_m + qfrc_bias after explicit crb (mjx.inverse reads a stale M); CRBA via crb + full_m
2026-08-18T03:56:33,fetch,brax,ID,1,7,gpu,0.3162,0.3227,9.391e-08,0.0,0.0,18777.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:56:33,fetch,brax,FD,1,7,gpu,0.4089,0.4145,8.535e-08,1.0,0.3,18821.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:56:33,fetch,brax,ID,16,7,gpu,0.3759,0.3808,1.57e-06,0.0,0.0,18823.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:56:33,fetch,brax,FD,16,7,gpu,0.471,0.4765,9.953e-05,5.0,0.5,18823.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:56:33,fetch,brax,ID,64,7,gpu,0.392,0.4147,1.07e-06,12.0,0.6,18823.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:56:33,fetch,brax,FD,64,7,gpu,0.4802,0.5068,0.0002488,3.0,0.2,18823.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:56:33,fetch,brax,ID,256,7,gpu,0.3997,0.4081,1.825e-06,14.0,0.7,18823.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:56:33,fetch,brax,FD,256,7,gpu,0.4784,0.4908,0.000129,0.0,0.0,18823.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:56:33,fetch,brax,ID,1024,7,gpu,0.505,0.5196,1.396e-06,0.0,0.0,18825.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:56:33,fetch,brax,FD,1024,7,gpu,0.6402,0.6568,0.0002454,0.0,0.0,18825.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:56:33,fetch,brax,ID,4096,7,gpu,0.7965,0.8017,1.592e-06,1.0,0.5,18825.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:56:33,fetch,brax,FD,4096,7,gpu,1.0617,1.0659,0.0002005,0.0,0.0,18827.0,ID = M(q)@qdd + bias (no qdd-aware RNEA in brax)
2026-08-18T03:57:17,fetch,pinocchio,ID,1,7,cpu,0.0085,0.0155,1.773e-16,,,,python-loop batching
2026-08-18T03:57:17,fetch,pinocchio,FD,1,7,cpu,0.0092,0.0106,9.289e-17,,,,python-loop batching
2026-08-18T03:57:17,fetch,pinocchio,CRBA,1,7,cpu,0.0094,0.0118,2.215e-16,,,,python-loop batching
2026-08-18T03:57:17,fetch,pinocchio,ID,16,7,cpu,0.1268,0.1406,3.157e-16,,,,python-loop batching
2026-08-18T03:57:17,fetch,pinocchio,FD,16,7,cpu,0.139,0.152,7.411e-16,,,,python-loop batching
2026-08-18T03:57:17,fetch,pinocchio,CRBA,16,7,cpu,0.1366,0.1529,3.379e-16,,,,python-loop batching
2026-08-18T03:57:17,fetch,pinocchio,ID,64,7,cpu,0.5099,0.521,3.153e-16,,,,python-loop batching
2026-08-18T03:57:17,fetch,pinocchio,FD,64,7,cpu,0.5687,0.5772,1.071e-15,,,,python-loop batching
2026-08-18T03:57:17,fetch,pinocchio,CRBA,64,7,cpu,0.5573,0.5691,4.94e-16,,,,python-loop batching
2026-08-18T03:57:17,fetch,pinocchio,ID,256,7,cpu,2.0734,2.0842,4.486e-16,,,,python-loop batching
2026-08-18T03:57:17,fetch,pinocchio,FD,256,7,cpu,2.257,2.273,3.827e-15,,,,python-loop batching
2026-08-18T03:57:17,fetch,pinocchio,CRBA,256,7,cpu,2.2187,2.236,6.344e-16,,,,python-loop batching
2026-08-18T03:57:17,fetch,pinocchio,ID,1024,7,cpu,8.1913,8.2261,3.497e-16,,,,python-loop batching
2026-08-18T03:57:17,fetch,pinocchio,FD,1024,7,cpu,8.9058,9.032,5.684e-15,,,,python-loop batching
2026-08-18T03:57:17,fetch,pinocchio,CRBA,1024,7,cpu,8.7384,8.8943,7.951e-16,,,,python-loop batching
2026-08-18T03:57:17,fetch,pinocchio,ID,4096,7,cpu,32.5541,32.6588,3.58e-16,,,,python-loop batching
2026-08-18T03:57:17,fetch,pinocchio,FD,4096,7,cpu,35.4556,35.9118,3.077e-15,,,,python-loop batching
2026-08-18T03:57:17,fetch,pinocchio,CRBA,4096,7,cpu,35.1828,35.3113,7.867e-16,,,,python-loop batching
2026-08-18T03:57:24,fetch,rbdl,ID,1,7,cpu,0.002,0.0023,1.773e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:57:24,fetch,rbdl,FD,1,7,cpu,0.0029,0.0033,9.289e-17,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:57:24,fetch,rbdl,CRBA,1,7,cpu,0.0018,0.0038,2.215e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:57:24,fetch,rbdl,ID,16,7,cpu,0.025,0.0292,3.157e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:57:24,fetch,rbdl,FD,16,7,cpu,0.0399,0.0477,7.411e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:57:24,fetch,rbdl,CRBA,16,7,cpu,0.023,0.0239,1.689e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:57:24,fetch,rbdl,ID,64,7,cpu,0.0989,0.111,3.153e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:57:24,fetch,rbdl,FD,64,7,cpu,0.1591,0.1685,8.33e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:57:24,fetch,rbdl,CRBA,64,7,cpu,0.0907,0.1037,3.293e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:57:24,fetch,rbdl,ID,256,7,cpu,0.405,0.4127,2.99e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:57:24,fetch,rbdl,FD,256,7,cpu,0.6439,0.6901,2.887e-15,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:57:24,fetch,rbdl,CRBA,256,7,cpu,0.368,0.4757,4.758e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:57:24,fetch,rbdl,ID,1024,7,cpu,1.6209,1.8775,3.497e-16,,,,python-loop batching; assumes URDF document joint order
2026-08-18T03:57:24,fetch,rbdl,FD,1024,7,cpu,2.6033,2.8964,5.753e-15,,,,python-loop batching; assumes URDF document joint order
